dataset,seed,recoverability_model,n_rows,n_train,n_val,n_test,n_features,n_intermediates,n_targets,oracle_gain_pct,dropped_all_nan_cols,split_group_col,train_val_group_overlap,train_test_group_overlap,val_test_group_overlap,target_constant_within_group,macro_r2,macro_std_rmse,macro_std_mae,acp_r2_json,acp_std_rmse_json
superconductivity,5,random_forest,21263,13608,3402,4253,77,81,1,2.1374606386524024,"feature_element_Ar,feature_element_At,feature_element_He,feature_element_Kr,feature_element_Ne,feature_element_Pm,feature_element_Po,feature_element_Rn,feature_element_Xe",,0,0,0,False,0.927920545277755,0.26375922766849164,0.10049706078981874,"{""intermediate_descriptor_entropy_Density"": 0.9012163757023648, ""intermediate_descriptor_entropy_ElectronAffinity"": 0.8972865201302502, ""intermediate_descriptor_entropy_FusionHeat"": 0.926489944334938, ""intermediate_descriptor_entropy_ThermalConductivity"": 0.8947512574117727, ""intermediate_descriptor_entropy_Valence"": 0.9324209614067795, ""intermediate_descriptor_entropy_atomic_mass"": 0.9147859235606406, ""intermediate_descriptor_entropy_atomic_radius"": 0.921528325775263, ""intermediate_descriptor_entropy_fie"": 0.9249597287992666, ""intermediate_descriptor_gmean_Density"": 0.9573762222835906, ""intermediate_descriptor_gmean_ElectronAffinity"": 0.8689907484211634, ""intermediate_descriptor_gmean_FusionHeat"": 0.9361239307508727, ""intermediate_descriptor_gmean_ThermalConductivity"": 0.9111329820518538, ""intermediate_descriptor_gmean_Valence"": 0.9496154939288416, ""intermediate_descriptor_gmean_atomic_mass"": 0.9252901166684692, ""intermediate_descriptor_gmean_atomic_radius"": 0.9369562141834206, ""intermediate_descriptor_gmean_fie"": 0.8989981810921397, ""intermediate_descriptor_mean_Density"": 0.9360153506002611, ""intermediate_descriptor_mean_ElectronAffinity"": 0.8893949316351542, ""intermediate_descriptor_mean_FusionHeat"": 0.9668956418019257, ""intermediate_descriptor_mean_ThermalConductivity"": 0.920611589666957, ""intermediate_descriptor_mean_Valence"": 0.9576657625759251, ""intermediate_descriptor_mean_atomic_mass"": 0.9202536984401892, ""intermediate_descriptor_mean_atomic_radius"": 0.9101637440693212, ""intermediate_descriptor_mean_fie"": 0.9230747985160818, ""intermediate_descriptor_number_of_elements"": 0.9598245482240917, ""intermediate_descriptor_range_Density"": 0.8736073370234869, ""intermediate_descriptor_range_ElectronAffinity"": 0.9267662236322222, ""intermediate_descriptor_range_FusionHeat"": 0.9619439820828319, ""intermediate_descriptor_range_ThermalConductivity"": 0.9821870288118048, ""intermediate_descriptor_range_Valence"": 0.8733423791442336, ""intermediate_descriptor_range_atomic_mass"": 0.912655538406826, ""intermediate_descriptor_range_atomic_radius"": 0.971232649809608, ""intermediate_descriptor_range_fie"": 0.9814080247467821, ""intermediate_descriptor_std_Density"": 0.8436394665414059, ""intermediate_descriptor_std_ElectronAffinity"": 0.9021581878714737, ""intermediate_descriptor_std_FusionHeat"": 0.9588762421337191, ""intermediate_descriptor_std_ThermalConductivity"": 0.9750079987192104, ""intermediate_descriptor_std_Valence"": 0.8466654561169742, ""intermediate_descriptor_std_atomic_mass"": 0.86744116545763, ""intermediate_descriptor_std_atomic_radius"": 0.9510160185716442, ""intermediate_descriptor_std_fie"": 0.9700127790379888, ""intermediate_descriptor_wtd_entropy_Density"": 0.9089799715794002, ""intermediate_descriptor_wtd_entropy_ElectronAffinity"": 0.8886904523578051, ""intermediate_descriptor_wtd_entropy_FusionHeat"": 0.9419180845116228, ""intermediate_descriptor_wtd_entropy_ThermalConductivity"": 0.9090050997914288, ""intermediate_descriptor_wtd_entropy_Valence"": 0.941604916398846, ""intermediate_descriptor_wtd_entropy_atomic_mass"": 0.9420692534100745, ""intermediate_descriptor_wtd_entropy_atomic_radius"": 0.9473460430201295, ""intermediate_descriptor_wtd_entropy_fie"": 0.9253856031102666, ""intermediate_descriptor_wtd_gmean_Density"": 0.96248691823618, ""intermediate_descriptor_wtd_gmean_ElectronAffinity"": 0.909023310541328, ""intermediate_descriptor_wtd_gmean_FusionHeat"": 0.9634320182118596, ""intermediate_descriptor_wtd_gmean_ThermalConductivity"": 0.9333676917160839, ""intermediate_descriptor_wtd_gmean_Valence"": 0.9677375265698582, ""intermediate_descriptor_wtd_gmean_atomic_mass"": 0.9509436610149776, ""intermediate_descriptor_wtd_gmean_atomic_radius"": 0.9763765896761021, ""intermediate_descriptor_wtd_gmean_fie"": 0.9643305123009203, ""intermediate_descriptor_wtd_mean_Density"": 0.9462789421323743, ""intermediate_descriptor_wtd_mean_ElectronAffinity"": 0.9240112929259282, ""intermediate_descriptor_wtd_mean_FusionHeat"": 0.9751058035990796, ""intermediate_descriptor_wtd_mean_ThermalConductivity"": 0.9444020323912481, ""intermediate_descriptor_wtd_mean_Valence"": 0.9708187685649527, ""intermediate_descriptor_wtd_mean_atomic_mass"": 0.9444635365428632, ""intermediate_descriptor_wtd_mean_atomic_radius"": 0.9610385443318005, ""intermediate_descriptor_wtd_mean_fie"": 0.9759040127355798, ""intermediate_descriptor_wtd_range_Density"": 0.8590467699334403, ""intermediate_descriptor_wtd_range_ElectronAffinity"": 0.8883431798529661, ""intermediate_descriptor_wtd_range_FusionHeat"": 0.9358689482849989, ""intermediate_descriptor_wtd_range_ThermalConductivity"": 0.9298520872181424, ""intermediate_descriptor_wtd_range_Valence"": 0.8561792458921424, ""intermediate_descriptor_wtd_range_atomic_mass"": 0.8615990959834118, ""intermediate_descriptor_wtd_range_atomic_radius"": 0.8747029256690828, ""intermediate_descriptor_wtd_range_fie"": 0.9245415255214622, ""intermediate_descriptor_wtd_std_Density"": 0.8882012088647496, ""intermediate_descriptor_wtd_std_ElectronAffinity"": 0.9112502914982821, ""intermediate_descriptor_wtd_std_FusionHeat"": 0.9500487365052109, ""intermediate_descriptor_wtd_std_ThermalConductivity"": 0.9851777348799438, ""intermediate_descriptor_wtd_std_Valence"": 0.8831905904586674, ""intermediate_descriptor_wtd_std_atomic_mass"": 0.9083535769433541, ""intermediate_descriptor_wtd_std_atomic_radius"": 0.9690058170852426, ""intermediate_descriptor_wtd_std_fie"": 0.9816983770969727}","{""intermediate_descriptor_entropy_Density"": 0.31725638417347735, ""intermediate_descriptor_entropy_ElectronAffinity"": 0.3241021736008791, ""intermediate_descriptor_entropy_FusionHeat"": 0.2744691443762738, ""intermediate_descriptor_entropy_ThermalConductivity"": 0.32486922688075087, ""intermediate_descriptor_entropy_Valence"": 0.2647587373676768, ""intermediate_descriptor_entropy_atomic_mass"": 0.29439827163396476, ""intermediate_descriptor_entropy_atomic_radius"": 0.28558735392980655, ""intermediate_descriptor_entropy_fie"": 0.27970508604768385, ""intermediate_descriptor_gmean_Density"": 0.21386073047539259, ""intermediate_descriptor_gmean_ElectronAffinity"": 0.3731959835904553, ""intermediate_descriptor_gmean_FusionHeat"": 0.26668758467790227, ""intermediate_descriptor_gmean_ThermalConductivity"": 0.3101860287174544, ""intermediate_descriptor_gmean_Valence"": 0.22730346675069218, ""intermediate_descriptor_gmean_atomic_mass"": 0.28280222833189694, ""intermediate_descriptor_gmean_atomic_radius"": 0.25548193406383957, ""intermediate_descriptor_gmean_fie"": 0.3288859096083956, ""intermediate_descriptor_mean_Density"": 0.2642093549552075, ""intermediate_descriptor_mean_ElectronAffinity"": 0.33899986110501634, ""intermediate_descriptor_mean_FusionHeat"": 0.18996486648052957, ""intermediate_descriptor_mean_ThermalConductivity"": 0.28863447391541464, ""intermediate_descriptor_mean_Valence"": 0.20778975546119607, ""intermediate_descriptor_mean_atomic_mass"": 0.2912131677158797, ""intermediate_descriptor_mean_atomic_radius"": 0.30238835702294514, ""intermediate_descriptor_mean_fie"": 0.28659998044451607, ""intermediate_descriptor_number_of_elements"": 0.2023736780483984, ""intermediate_descriptor_range_Density"": 0.3564716913370078, ""intermediate_descriptor_range_ElectronAffinity"": 0.27731303198596674, ""intermediate_descriptor_range_FusionHeat"": 0.19620373341399638, ""intermediate_descriptor_range_ThermalConductivity"": 0.13334992653899316, ""intermediate_descriptor_range_Valence"": 0.356826591184094, ""intermediate_descriptor_range_atomic_mass"": 0.2984137548993028, ""intermediate_descriptor_range_atomic_radius"": 0.17230970592300113, ""intermediate_descriptor_range_fie"": 0.13746695832871356, ""intermediate_descriptor_std_Density"": 0.39476262889873664, ""intermediate_descriptor_std_ElectronAffinity"": 0.3193683531319397, ""intermediate_descriptor_std_FusionHeat"": 0.20325620421379736, ""intermediate_descriptor_std_ThermalConductivity"": 0.15787129159957364, ""intermediate_descriptor_std_Valence"": 0.3923012943490837, ""intermediate_descriptor_std_atomic_mass"": 0.3660850327756224, ""intermediate_descriptor_std_atomic_radius"": 0.22417724008132967, ""intermediate_descriptor_std_fie"": 0.1739394111700425, ""intermediate_descriptor_wtd_entropy_Density"": 0.3034894305788392, ""intermediate_descriptor_wtd_entropy_ElectronAffinity"": 0.3377459740054311, ""intermediate_descriptor_wtd_entropy_FusionHeat"": 0.24145195982990986, ""intermediate_descriptor_wtd_entropy_ThermalConductivity"": 0.30300405748843706, ""intermediate_descriptor_wtd_entropy_Valence"": 0.2451749260424566, ""intermediate_descriptor_wtd_entropy_atomic_mass"": 0.24164530960339398, ""intermediate_descriptor_wtd_entropy_atomic_radius"": 0.23201418313651423, ""intermediate_descriptor_wtd_entropy_fie"": 0.27812732212654473, ""intermediate_descriptor_wtd_gmean_Density"": 0.2022018968894595, ""intermediate_descriptor_wtd_gmean_ElectronAffinity"": 0.3098371553376187, ""intermediate_descriptor_wtd_gmean_FusionHeat"": 0.192560273825395, ""intermediate_descriptor_wtd_gmean_ThermalConductivity"": 0.27626874202333046, ""intermediate_descriptor_wtd_gmean_Valence"": 0.18290190184521182, ""intermediate_descriptor_wtd_gmean_atomic_mass"": 0.22839857160855448, ""intermediate_descriptor_wtd_gmean_atomic_radius"": 0.15457096711773366, ""intermediate_descriptor_wtd_gmean_fie"": 0.19145828615699256, ""intermediate_descriptor_wtd_mean_Density"": 0.24365755241473655, ""intermediate_descriptor_wtd_mean_ElectronAffinity"": 0.2826513311538331, ""intermediate_descriptor_wtd_mean_FusionHeat"": 0.15722710612780894, ""intermediate_descriptor_wtd_mean_ThermalConductivity"": 0.24623356516110564, ""intermediate_descriptor_wtd_mean_Valence"": 0.17322374847871377, ""intermediate_descriptor_wtd_mean_atomic_mass"": 0.24258555771453266, ""intermediate_descriptor_wtd_mean_atomic_radius"": 0.197879090554672, ""intermediate_descriptor_wtd_mean_fie"": 0.15695741980157732, ""intermediate_descriptor_wtd_range_Density"": 0.39734481970907326, ""intermediate_descriptor_wtd_range_ElectronAffinity"": 0.34304131460441983, ""intermediate_descriptor_wtd_range_FusionHeat"": 0.24071314973842795, ""intermediate_descriptor_wtd_range_ThermalConductivity"": 0.2741517857920781, ""intermediate_descriptor_wtd_range_Valence"": 0.38224254754998005, ""intermediate_descriptor_wtd_range_atomic_mass"": 0.38319966100789, ""intermediate_descriptor_wtd_range_atomic_radius"": 0.3515929104167687, ""intermediate_descriptor_wtd_range_fie"": 0.27581244034382024, ""intermediate_descriptor_wtd_std_Density"": 0.3323275985009235, ""intermediate_descriptor_wtd_std_ElectronAffinity"": 0.3016487223029968, ""intermediate_descriptor_wtd_std_FusionHeat"": 0.2267411606454801, ""intermediate_descriptor_wtd_std_ThermalConductivity"": 0.12146770662165834, ""intermediate_descriptor_wtd_std_Valence"": 0.33969499020395577, ""intermediate_descriptor_wtd_std_atomic_mass"": 0.30271877702863276, ""intermediate_descriptor_wtd_std_atomic_radius"": 0.17873324025496154, ""intermediate_descriptor_wtd_std_fie"": 0.13595969819710885}"
superconductivity,5,ridge,21263,13608,3402,4253,77,81,1,2.1374606386524024,"feature_element_Ar,feature_element_At,feature_element_He,feature_element_Kr,feature_element_Ne,feature_element_Pm,feature_element_Po,feature_element_Rn,feature_element_Xe",,0,0,0,False,0.3540034294128418,0.812167763710022,0.5322226285934448,"{""intermediate_descriptor_entropy_Density"": 0.3356485962867737, ""intermediate_descriptor_entropy_ElectronAffinity"": 0.20890825986862183, ""intermediate_descriptor_entropy_FusionHeat"": 0.45214003324508667, ""intermediate_descriptor_entropy_ThermalConductivity"": 0.18445342779159546, ""intermediate_descriptor_entropy_Valence"": 0.44080525636672974, ""intermediate_descriptor_entropy_atomic_mass"": 0.40835320949554443, ""intermediate_descriptor_entropy_atomic_radius"": 0.4170416593551636, ""intermediate_descriptor_entropy_fie"": 0.4165981411933899, ""intermediate_descriptor_gmean_Density"": 0.330072283744812, ""intermediate_descriptor_gmean_ElectronAffinity"": 0.17621076107025146, ""intermediate_descriptor_gmean_FusionHeat"": 0.22965306043624878, ""intermediate_descriptor_gmean_ThermalConductivity"": 0.330660879611969, ""intermediate_descriptor_gmean_Valence"": 0.4668365716934204, ""intermediate_descriptor_gmean_atomic_mass"": 0.12297260761260986, ""intermediate_descriptor_gmean_atomic_radius"": 0.11779278516769409, ""intermediate_descriptor_gmean_fie"": 0.18816131353378296, ""intermediate_descriptor_mean_Density"": 0.1925836205482483, ""intermediate_descriptor_mean_ElectronAffinity"": 0.21717190742492676, ""intermediate_descriptor_mean_FusionHeat"": 0.2242071032524109, ""intermediate_descriptor_mean_ThermalConductivity"": 0.20256686210632324, ""intermediate_descriptor_mean_Valence"": 0.48836493492126465, ""intermediate_descriptor_mean_atomic_mass"": 0.15371781587600708, ""intermediate_descriptor_mean_atomic_radius"": 0.1688532829284668, ""intermediate_descriptor_mean_fie"": 0.18554794788360596, ""intermediate_descriptor_number_of_elements"": 0.4836001396179199, ""intermediate_descriptor_range_Density"": 0.30823230743408203, ""intermediate_descriptor_range_ElectronAffinity"": 0.3729099631309509, ""intermediate_descriptor_range_FusionHeat"": 0.07601171731948853, ""intermediate_descriptor_range_ThermalConductivity"": 0.5711144208908081, ""intermediate_descriptor_range_Valence"": 0.35593223571777344, ""intermediate_descriptor_range_atomic_mass"": 0.413921594619751, ""intermediate_descriptor_range_atomic_radius"": 0.5602197647094727, ""intermediate_descriptor_range_fie"": 0.5150189995765686, ""intermediate_descriptor_std_Density"": 0.2438097596168518, ""intermediate_descriptor_std_ElectronAffinity"": 0.34157121181488037, ""intermediate_descriptor_std_FusionHeat"": 0.1426832675933838, ""intermediate_descriptor_std_ThermalConductivity"": 0.5246710777282715, ""intermediate_descriptor_std_Valence"": 0.33721989393234253, ""intermediate_descriptor_std_atomic_mass"": 0.2866206169128418, ""intermediate_descriptor_std_atomic_radius"": 0.48719143867492676, ""intermediate_descriptor_std_fie"": 0.47657573223114014, ""intermediate_descriptor_wtd_entropy_Density"": 0.3926783800125122, ""intermediate_descriptor_wtd_entropy_ElectronAffinity"": 0.11484527587890625, ""intermediate_descriptor_wtd_entropy_FusionHeat"": 0.5287634134292603, ""intermediate_descriptor_wtd_entropy_ThermalConductivity"": 0.31490474939346313, ""intermediate_descriptor_wtd_entropy_Valence"": 0.4773882031440735, ""intermediate_descriptor_wtd_entropy_atomic_mass"": 0.5466432571411133, ""intermediate_descriptor_wtd_entropy_atomic_radius"": 0.5329297780990601, ""intermediate_descriptor_wtd_entropy_fie"": 0.3538031578063965, ""intermediate_descriptor_wtd_gmean_Density"": 0.3741687536239624, ""intermediate_descriptor_wtd_gmean_ElectronAffinity"": 0.20431286096572876, ""intermediate_descriptor_wtd_gmean_FusionHeat"": 0.3958956003189087, ""intermediate_descriptor_wtd_gmean_ThermalConductivity"": 0.4028392434120178, ""intermediate_descriptor_wtd_gmean_Valence"": 0.5559090375900269, ""intermediate_descriptor_wtd_gmean_atomic_mass"": 0.2447558045387268, ""intermediate_descriptor_wtd_gmean_atomic_radius"": 0.4961879253387451, ""intermediate_descriptor_wtd_gmean_fie"": 0.5536826848983765, ""intermediate_descriptor_wtd_mean_Density"": 0.29636865854263306, ""intermediate_descriptor_wtd_mean_ElectronAffinity"": 0.2803153991699219, ""intermediate_descriptor_wtd_mean_FusionHeat"": 0.37244874238967896, ""intermediate_descriptor_wtd_mean_ThermalConductivity"": 0.374420166015625, ""intermediate_descriptor_wtd_mean_Valence"": 0.5749474763870239, ""intermediate_descriptor_wtd_mean_atomic_mass"": 0.2404707670211792, ""intermediate_descriptor_wtd_mean_atomic_radius"": 0.4210353493690491, ""intermediate_descriptor_wtd_mean_fie"": 0.5853233337402344, ""intermediate_descriptor_wtd_range_Density"": 0.1522645354270935, ""intermediate_descriptor_wtd_range_ElectronAffinity"": 0.32758384943008423, ""intermediate_descriptor_wtd_range_FusionHeat"": 0.3893281817436218, ""intermediate_descriptor_wtd_range_ThermalConductivity"": 0.40154141187667847, ""intermediate_descriptor_wtd_range_Valence"": 0.29243916273117065, ""intermediate_descriptor_wtd_range_atomic_mass"": 0.19074279069900513, ""intermediate_descriptor_wtd_range_atomic_radius"": 0.2819613814353943, ""intermediate_descriptor_wtd_range_fie"": 0.5161103010177612, ""intermediate_descriptor_wtd_std_Density"": 0.2814871072769165, ""intermediate_descriptor_wtd_std_ElectronAffinity"": 0.4247455596923828, ""intermediate_descriptor_wtd_std_FusionHeat"": 0.08579611778259277, ""intermediate_descriptor_wtd_std_ThermalConductivity"": 0.617390513420105, ""intermediate_descriptor_wtd_std_Valence"": 0.4290444254875183, ""intermediate_descriptor_wtd_std_atomic_mass"": 0.3433606028556824, ""intermediate_descriptor_wtd_std_atomic_radius"": 0.5697097778320312, ""intermediate_descriptor_wtd_std_fie"": 0.5791085362434387}","{""intermediate_descriptor_entropy_Density"": 0.8227479457855225, ""intermediate_descriptor_entropy_ElectronAffinity"": 0.8994595408439636, ""intermediate_descriptor_entropy_FusionHeat"": 0.7492985725402832, ""intermediate_descriptor_entropy_ThermalConductivity"": 0.9043249487876892, ""intermediate_descriptor_entropy_Valence"": 0.7615980505943298, ""intermediate_descriptor_entropy_atomic_mass"": 0.7757304310798645, ""intermediate_descriptor_entropy_atomic_radius"": 0.7783972024917603, ""intermediate_descriptor_entropy_fie"": 0.7798967361450195, ""intermediate_descriptor_gmean_Density"": 0.8478500843048096, ""intermediate_descriptor_gmean_ElectronAffinity"": 0.9358236789703369, ""intermediate_descriptor_gmean_FusionHeat"": 0.926140546798706, ""intermediate_descriptor_gmean_ThermalConductivity"": 0.8512850999832153, ""intermediate_descriptor_gmean_Valence"": 0.7394140958786011, ""intermediate_descriptor_gmean_atomic_mass"": 0.9689477682113647, ""intermediate_descriptor_gmean_atomic_radius"": 0.9557061195373535, ""intermediate_descriptor_gmean_fie"": 0.9324284791946411, ""intermediate_descriptor_mean_Density"": 0.9385535717010498, ""intermediate_descriptor_mean_ElectronAffinity"": 0.9018726348876953, ""intermediate_descriptor_mean_FusionHeat"": 0.919609785079956, ""intermediate_descriptor_mean_ThermalConductivity"": 0.91478031873703, ""intermediate_descriptor_mean_Valence"": 0.7223678231239319, ""intermediate_descriptor_mean_atomic_mass"": 0.948665976524353, ""intermediate_descriptor_mean_atomic_radius"": 0.9197675585746765, ""intermediate_descriptor_mean_fie"": 0.9325552582740784, ""intermediate_descriptor_number_of_elements"": 0.7255488634109497, ""intermediate_descriptor_range_Density"": 0.8339581489562988, ""intermediate_descriptor_range_ElectronAffinity"": 0.8114832043647766, ""intermediate_descriptor_range_FusionHeat"": 0.9667826294898987, ""intermediate_descriptor_range_ThermalConductivity"": 0.6543277502059937, ""intermediate_descriptor_range_Valence"": 0.8046505451202393, ""intermediate_descriptor_range_atomic_mass"": 0.7729991674423218, ""intermediate_descriptor_range_atomic_radius"": 0.6737172603607178, ""intermediate_descriptor_range_fie"": 0.7020983099937439, ""intermediate_descriptor_std_Density"": 0.868136465549469, ""intermediate_descriptor_std_ElectronAffinity"": 0.8284838795661926, ""intermediate_descriptor_std_FusionHeat"": 0.9280428886413574, ""intermediate_descriptor_std_ThermalConductivity"": 0.6884933710098267, ""intermediate_descriptor_std_Valence"": 0.8156136274337769, ""intermediate_descriptor_std_atomic_mass"": 0.8492546081542969, ""intermediate_descriptor_std_atomic_radius"": 0.7253407835960388, ""intermediate_descriptor_std_fie"": 0.7267027497291565, ""intermediate_descriptor_wtd_entropy_Density"": 0.7839429378509521, ""intermediate_descriptor_wtd_entropy_ElectronAffinity"": 0.9524310827255249, ""intermediate_descriptor_wtd_entropy_FusionHeat"": 0.6877486705780029, ""intermediate_descriptor_wtd_entropy_ThermalConductivity"": 0.83141028881073, ""intermediate_descriptor_wtd_entropy_Valence"": 0.7334617972373962, ""intermediate_descriptor_wtd_entropy_atomic_mass"": 0.6759955883026123, ""intermediate_descriptor_wtd_entropy_atomic_radius"": 0.6910191774368286, ""intermediate_descriptor_wtd_entropy_fie"": 0.818492591381073, ""intermediate_descriptor_wtd_gmean_Density"": 0.8258905410766602, ""intermediate_descriptor_wtd_gmean_ElectronAffinity"": 0.9163040518760681, ""intermediate_descriptor_wtd_gmean_FusionHeat"": 0.7826582789421082, ""intermediate_descriptor_wtd_gmean_ThermalConductivity"": 0.8270561099052429, ""intermediate_descriptor_wtd_gmean_Valence"": 0.6785867214202881, ""intermediate_descriptor_wtd_gmean_atomic_mass"": 0.8961681723594666, ""intermediate_descriptor_wtd_gmean_atomic_radius"": 0.7138236165046692, ""intermediate_descriptor_wtd_gmean_fie"": 0.6772477626800537, ""intermediate_descriptor_wtd_mean_Density"": 0.8818204402923584, ""intermediate_descriptor_wtd_mean_ElectronAffinity"": 0.8698564767837524, ""intermediate_descriptor_wtd_mean_FusionHeat"": 0.7894105911254883, ""intermediate_descriptor_wtd_mean_ThermalConductivity"": 0.8259602785110474, ""intermediate_descriptor_wtd_mean_Valence"": 0.6611148715019226, ""intermediate_descriptor_wtd_mean_atomic_mass"": 0.8971149325370789, ""intermediate_descriptor_wtd_mean_atomic_radius"": 0.7627958655357361, ""intermediate_descriptor_wtd_mean_fie"": 0.651124894618988, ""intermediate_descriptor_wtd_range_Density"": 0.97445148229599, ""intermediate_descriptor_wtd_range_ElectronAffinity"": 0.8418270349502563, ""intermediate_descriptor_wtd_range_FusionHeat"": 0.7427960634231567, ""intermediate_descriptor_wtd_range_ThermalConductivity"": 0.8007570505142212, ""intermediate_descriptor_wtd_range_Valence"": 0.8478326797485352, ""intermediate_descriptor_wtd_range_atomic_mass"": 0.9266141653060913, ""intermediate_descriptor_wtd_range_atomic_radius"": 0.8416733145713806, ""intermediate_descriptor_wtd_range_fie"": 0.6984463334083557, ""intermediate_descriptor_wtd_std_Density"": 0.8424907326698303, ""intermediate_descriptor_wtd_std_ElectronAffinity"": 0.7679766416549683, ""intermediate_descriptor_wtd_std_FusionHeat"": 0.9700154662132263, ""intermediate_descriptor_wtd_std_ThermalConductivity"": 0.6171367764472961, ""intermediate_descriptor_wtd_std_Valence"": 0.7510198354721069, ""intermediate_descriptor_wtd_std_atomic_mass"": 0.8102985620498657, ""intermediate_descriptor_wtd_std_atomic_radius"": 0.6659566164016724, ""intermediate_descriptor_wtd_std_fie"": 0.6520043015480042}"
auto_mpg,1,random_forest,392,250,63,79,5,2,1,3.972545616593031,,,0,0,0,False,0.7755940214914347,0.45219288364022664,0.3330750544326697,"{""intermediate_acceleration"": 0.6288712376188581, ""intermediate_horsepower"": 0.9223168053640114}","{""intermediate_acceleration"": 0.6201079050501553, ""intermediate_horsepower"": 0.28427786223029794}"
auto_mpg,1,ridge,392,250,63,79,5,2,1,3.972545616593031,,,0,0,0,False,0.6316086053848267,0.5861105918884277,0.4532930254936218,"{""intermediate_acceleration"": 0.40939027070999146, ""intermediate_horsepower"": 0.8538269996643066}","{""intermediate_acceleration"": 0.7822674512863159, ""intermediate_horsepower"": 0.3899537920951843}"
auto_mpg,2,random_forest,392,250,63,79,5,2,1,3.972545616593031,,,0,0,0,False,0.728560790146715,0.477932389140142,0.34802013487560696,"{""intermediate_acceleration"": 0.5397613742081094, ""intermediate_horsepower"": 0.9173602060853208}","{""intermediate_acceleration"": 0.6581891348094117, ""intermediate_horsepower"": 0.29767564347087244}"
auto_mpg,2,ridge,392,250,63,79,5,2,1,3.972545616593031,,,0,0,0,False,0.6180175542831421,0.5851542949676514,0.4553447961807251,"{""intermediate_acceleration"": 0.39923417568206787, ""intermediate_horsepower"": 0.8368008732795715}","{""intermediate_acceleration"": 0.7519895434379578, ""intermediate_horsepower"": 0.4183190166950226}"
auto_mpg,3,random_forest,392,250,63,79,5,2,1,3.972545616593031,,,0,0,0,False,0.6787282047367159,0.5261345034417768,0.37903862643523467,"{""intermediate_acceleration"": 0.4865630903487216, ""intermediate_horsepower"": 0.8708933191247102}","{""intermediate_acceleration"": 0.670845065875408, ""intermediate_horsepower"": 0.38142394100814564}"
auto_mpg,3,ridge,392,250,63,79,5,2,1,3.972545616593031,,,0,0,0,False,0.5754376649856567,0.6095118522644043,0.448299765586853,"{""intermediate_acceleration"": 0.33508574962615967, ""intermediate_horsepower"": 0.8157896399497986}","{""intermediate_acceleration"": 0.7634164690971375, ""intermediate_horsepower"": 0.45560723543167114}"
auto_mpg,4,random_forest,392,250,63,79,5,2,1,3.972545616593031,,,0,0,0,False,0.7548225627162769,0.5634134142249201,0.3870633093165546,"{""intermediate_acceleration"": 0.606733759035337, ""intermediate_horsepower"": 0.9029113663972168}","{""intermediate_acceleration"": 0.7683207627821739, ""intermediate_horsepower"": 0.3585060656676663}"
auto_mpg,4,ridge,392,250,63,79,5,2,1,3.972545616593031,,,0,0,0,False,0.6395487189292908,0.691946268081665,0.5055398941040039,"{""intermediate_acceleration"": 0.44934237003326416, ""intermediate_horsepower"": 0.8297550678253174}","{""intermediate_acceleration"": 0.9091594815254211, ""intermediate_horsepower"": 0.47473302483558655}"
auto_mpg,5,random_forest,392,250,63,79,5,2,1,3.972545616593031,,,0,0,0,False,0.6585200313111687,0.4846504785303757,0.34848769430653925,"{""intermediate_acceleration"": 0.44798585604363017, ""intermediate_horsepower"": 0.8690542065787071}","{""intermediate_acceleration"": 0.6412523530967601, ""intermediate_horsepower"": 0.3280486039639913}"
auto_mpg,5,ridge,392,250,63,79,5,2,1,3.972545616593031,,,0,0,0,False,0.5429008603096008,0.5623857378959656,0.44589728116989136,"{""intermediate_acceleration"": 0.26689642667770386, ""intermediate_horsepower"": 0.8189052939414978}","{""intermediate_acceleration"": 0.7389865517616272, ""intermediate_horsepower"": 0.38578495383262634}"
combined_cycle_power_plant,1,random_forest,9568,6123,1531,1914,3,1,1,6.471760578329137,,,0,0,0,False,-0.6906779392197788,1.2122578323261548,0.995486116974012,"{""intermediate_ambient_pressure"": -0.09292597900383259}","{""intermediate_ambient_pressure"": 1.0035282560669492}"
combined_cycle_power_plant,1,ridge,9568,6123,1531,1914,3,1,1,6.471760578329137,,,0,0,0,False,-0.34072345495224,1.1017234325408936,0.8904669880867004,"{""intermediate_ambient_pressure"": -0.06529700756072998}","{""intermediate_ambient_pressure"": 0.9907625317573547}"
combined_cycle_power_plant,2,random_forest,9568,6123,1531,1914,3,1,1,6.471760578329137,,,0,0,0,False,-0.7034378959932246,1.271219670331445,1.042457514497125,"{""intermediate_ambient_pressure"": -0.8610086836923077}","{""intermediate_ambient_pressure"": 1.3725632036495699}"
combined_cycle_power_plant,2,ridge,9568,6123,1531,1914,3,1,1,6.471760578329137,,,0,0,0,False,-0.29673728346824646,1.1372435092926025,0.9137681126594543,"{""intermediate_ambient_pressure"": -0.5148608684539795}","{""intermediate_ambient_pressure"": 1.2383531332015991}"
combined_cycle_power_plant,3,random_forest,9568,6123,1531,1914,3,1,1,6.471760578329137,,,0,0,0,False,-0.6968843428010172,1.2587608803794275,1.0282871182695847,"{""intermediate_ambient_pressure"": -0.3317057374336969}","{""intermediate_ambient_pressure"": 1.149846159322404}"
combined_cycle_power_plant,3,ridge,9568,6123,1531,1914,3,1,1,6.471760578329137,,,0,0,0,False,-0.31432342529296875,1.1338286399841309,0.9058876037597656,"{""intermediate_ambient_pressure"": -0.2323826551437378}","{""intermediate_ambient_pressure"": 1.1061357259750366}"
