dataset,seed,model,n_rows,n_train,n_val,n_test,n_features,n_intermediates,n_targets,mean_rmse,mean_mae,mean_r2,target_rmse_json,target_r2_json,dropped_all_nan_cols,split_group_col,train_val_group_overlap,train_test_group_overlap,val_test_group_overlap,target_constant_within_group
sensorless_drive_diagnosis,1,prism_z_acp_lightgbm,58509,37445,9362,11702,16,32,11,0.05884050525196545,0.01643791262545349,0.9530342567517749,"{""target_drive_class_1"": 0.05963224557543762, ""target_drive_class_10"": 0.07378880120175285, ""target_drive_class_11"": 0.019833542700231983, ""target_drive_class_2"": 0.07872861517014028, ""target_drive_class_3"": 0.04891469229064001, ""target_drive_class_4"": 0.048401117186473566, ""target_drive_class_5"": 0.0800151994965682, ""target_drive_class_6"": 0.07314377720792493, ""target_drive_class_7"": 0.023879246466374546, ""target_drive_class_8"": 0.07208772575701114, ""target_drive_class_9"": 0.06882059471906489}","{""target_drive_class_1"": 0.9594946954389371, ""target_drive_class_10"": 0.932934325914778, ""target_drive_class_11"": 0.995220739034833, ""target_drive_class_2"": 0.9270428077966022, ""target_drive_class_3"": 0.9708560464535714, ""target_drive_class_4"": 0.9716820238565979, ""target_drive_class_5"": 0.9219477499494876, ""target_drive_class_6"": 0.9332927490412702, ""target_drive_class_7"": 0.9931477478708265, ""target_drive_class_8"": 0.9360461612976408, ""target_drive_class_9"": 0.9417117776149778}",,,0,0,0,False
sensorless_drive_diagnosis,1,prism_z_random_forest,58509,37445,9362,11702,16,32,11,0.06658913793103827,0.01566896467342808,0.9396459198109116,"{""target_drive_class_1"": 0.06972558103325895, ""target_drive_class_10"": 0.0833878059296431, ""target_drive_class_11"": 0.014882225373209209, ""target_drive_class_2"": 0.08310363248298766, ""target_drive_class_3"": 0.05336088468898071, ""target_drive_class_4"": 0.054494286951326375, ""target_drive_class_5"": 0.08957153477257819, ""target_drive_class_6"": 0.08301423161684171, ""target_drive_class_7"": 0.03501960263519913, ""target_drive_class_8"": 0.08715621178949973, ""target_drive_class_9"": 0.07876451996789616}","{""target_drive_class_1"": 0.9446224346633112, ""target_drive_class_10"": 0.9143505696871731, ""target_drive_class_11"": 0.9973091102252158, ""target_drive_class_2"": 0.9187089184669086, ""target_drive_class_3"": 0.9653170638090492, ""target_drive_class_4"": 0.9641033940244856, ""target_drive_class_5"": 0.9021906272175568, ""target_drive_class_6"": 0.9140742403177109, ""target_drive_class_7"": 0.9852628153155087, ""target_drive_class_8"": 0.9065152740261504, ""target_drive_class_9"": 0.9236506701669565}",,,0,0,0,False
sensorless_drive_diagnosis,1,prism_z_xgboost,58509,37445,9362,11702,16,32,11,0.07153891966667829,0.026400583767709596,0.9302316681269315,"{""target_drive_class_1"": 0.07213447153202958, ""target_drive_class_10"": 0.08877107414362838, ""target_drive_class_11"": 0.01991234997479485, ""target_drive_class_2"": 0.09173115679444861, ""target_drive_class_3"": 0.06262485072161868, ""target_drive_class_4"": 0.06007616120337431, ""target_drive_class_5"": 0.09774548787049915, ""target_drive_class_6"": 0.08872829210376651, ""target_drive_class_7"": 0.02910369408005135, ""target_drive_class_8"": 0.09100354523737446, ""target_drive_class_9"": 0.08509703267187531}","{""target_drive_class_1"": 0.9407299514412496, ""target_drive_class_10"": 0.9029350724836545, ""target_drive_class_11"": 0.9951826834221817, ""target_drive_class_2"": 0.9009540715082416, ""target_drive_class_3"": 0.9522291221984649, ""target_drive_class_4"": 0.956372956052327, ""target_drive_class_5"": 0.8835246887421796, ""target_drive_class_6"": 0.9018381985861664, ""target_drive_class_7"": 0.9898213933433612, ""target_drive_class_8"": 0.8980797239441106, ""target_drive_class_9"": 0.91088048767431}",,,0,0,0,False
sensorless_drive_diagnosis,1,prism_z_lightgbm,58509,37445,9362,11702,16,32,11,0.06191373842097661,0.017633511580027652,0.9478111018581675,"{""target_drive_class_1"": 0.06415615018038855, ""target_drive_class_10"": 0.07754971950739141, ""target_drive_class_11"": 0.017636469771639678, ""target_drive_class_2"": 0.08301024204905456, ""target_drive_class_3"": 0.053362332002092575, ""target_drive_class_4"": 0.04937804048783647, ""target_drive_class_5"": 0.08323354502987068, ""target_drive_class_6"": 0.07522900382350864, ""target_drive_class_7"": 0.02653365610125154, ""target_drive_class_8"": 0.07929026608998918, ""target_drive_class_9"": 0.07167169758771946}","{""target_drive_class_1"": 0.953115837249399, ""target_drive_class_10"": 0.9259236035449547, ""target_drive_class_11"": 0.9962209427531813, ""target_drive_class_2"": 0.9188915228460461, ""target_drive_class_3"": 0.9653151823653907, ""target_drive_class_4"": 0.9705273530133866, ""target_drive_class_5"": 0.9155426934926351, ""target_drive_class_6"": 0.9294350728362949, ""target_drive_class_7"": 0.9915396897320653, ""target_drive_class_8"": 0.9226280185779016, ""target_drive_class_9"": 0.9367822040285894}",,,0,0,0,False
sensorless_drive_diagnosis,2,simple_mlp,58509,37445,9362,11702,16,32,11,0.035883430391550064,0.005250036250799894,0.9801256656646729,"{""target_drive_class_1"": 0.045505985617637634, ""target_drive_class_10"": 0.058566197752952576, ""target_drive_class_11"": 0.004887094721198082, ""target_drive_class_2"": 0.05981576815247536, ""target_drive_class_3"": 0.02067716047167778, ""target_drive_class_4"": 0.017147818580269814, ""target_drive_class_5"": 0.04975922405719757, ""target_drive_class_6"": 0.043082620948553085, ""target_drive_class_7"": 0.008733830414712429, ""target_drive_class_8"": 0.043214719742536545, ""target_drive_class_9"": 0.04332730919122696}","{""target_drive_class_1"": 0.9756252765655518, ""target_drive_class_10"": 0.9559116959571838, ""target_drive_class_11"": 0.9997158646583557, ""target_drive_class_2"": 0.957290768623352, ""target_drive_class_3"": 0.9947609305381775, ""target_drive_class_4"": 0.996460497379303, ""target_drive_class_5"": 0.9714152216911316, ""target_drive_class_6"": 0.9759000539779663, ""target_drive_class_7"": 0.9990786910057068, ""target_drive_class_8"": 0.9777262806892395, ""target_drive_class_9"": 0.9774978160858154}",,,0,0,0,False
sensorless_drive_diagnosis,2,random_forest,58509,37445,9362,11702,16,32,11,0.04504784032343782,0.0069404914493489366,0.9675462079958614,"{""target_drive_class_1"": 0.06105207749229615, ""target_drive_class_10"": 0.05305207471249305, ""target_drive_class_11"": 6.039266395205068e-09, ""target_drive_class_2"": 0.056792156155319774, ""target_drive_class_3"": 0.04292782248701237, ""target_drive_class_4"": 0.017567138755343763, ""target_drive_class_5"": 0.06441958771713227, ""target_drive_class_6"": 0.07347546597600572, ""target_drive_class_7"": 0.0032646908152082193, ""target_drive_class_8"": 0.04937371380654615, ""target_drive_class_9"": 0.07360150960119217}","{""target_drive_class_1"": 0.9561263512591677, ""target_drive_class_10"": 0.9638228787961584, ""target_drive_class_11"": 0.9999999999999996, ""target_drive_class_2"": 0.961499456520573, ""target_drive_class_3"": 0.9774186197196566, ""target_drive_class_4"": 0.9962853019195705, ""target_drive_class_5"": 0.9520902715223859, ""target_drive_class_6"": 0.9299035468319369, ""target_drive_class_7"": 0.9998712732843178, ""target_drive_class_8"": 0.9709249384917367, ""target_drive_class_9"": 0.9350656496089732}",,,0,0,0,False
sensorless_drive_diagnosis,2,xgboost,58509,37445,9362,11702,16,32,11,0.05910052234022929,0.02223906964879195,0.9442893293771942,"{""target_drive_class_1"": 0.07356123482258865, ""target_drive_class_10"": 0.061840760813162136, ""target_drive_class_11"": 0.00038762334854171727, ""target_drive_class_2"": 0.06891340049160971, ""target_drive_class_3"": 0.05465553711956692, ""target_drive_class_4"": 0.021047657900779636, ""target_drive_class_5"": 0.08986544352129282, ""target_drive_class_6"": 0.10448558559640593, ""target_drive_class_7"": 0.010241018332238996, ""target_drive_class_8"": 0.07335749860526948, ""target_drive_class_9"": 0.09174998519106622}","{""target_drive_class_1"": 0.9363056541094158, ""target_drive_class_10"": 0.950843731504744, ""target_drive_class_11"": 0.9999982124093602, ""target_drive_class_2"": 0.9433111683378476, ""target_drive_class_3"": 0.9633949420387149, ""target_drive_class_4"": 0.9946675227566288, ""target_drive_class_5"": 0.9067662244328184, ""target_drive_class_6"": 0.8582496605180936, ""target_drive_class_7"": 0.9987333084856842, ""target_drive_class_8"": 0.9358172856990832, ""target_drive_class_9"": 0.8990949128567461}",,,0,0,0,False
sensorless_drive_diagnosis,2,lightgbm,58509,37445,9362,11702,16,32,11,0.03945850029184167,0.00800384857671408,0.9768501134282704,"{""target_drive_class_1"": 0.046450685220712655, ""target_drive_class_10"": 0.04800296715673341, ""target_drive_class_11"": 0.002237188734176478, ""target_drive_class_2"": 0.05229674568359536, ""target_drive_class_3"": 0.03722187273357876, ""target_drive_class_4"": 0.02260960962845162, ""target_drive_class_5"": 0.058380719156887216, ""target_drive_class_6"": 0.05299726222453124, ""target_drive_class_7"": 0.008883448573180968, ""target_drive_class_8"": 0.04564588600267181, ""target_drive_class_9"": 0.05931711809573881}","{""target_drive_class_1"": 0.9746027256656318, ""target_drive_class_10"": 0.9703813387068857, ""target_drive_class_11"": 0.9999404538809447, ""target_drive_class_2"": 0.9673532860121974, ""target_drive_class_3"": 0.9830226772338758, ""target_drive_class_4"": 0.9938467071297177, ""target_drive_class_5"": 0.9606516334417913, ""target_drive_class_6"": 0.9635314735462682, ""target_drive_class_7"": 0.9990468796129472, ""target_drive_class_8"": 0.9751496600574365, ""target_drive_class_9"": 0.957824412423279}",,,0,0,0,False
sensorless_drive_diagnosis,2,cnn_mlp,58509,37445,9362,11702,16,32,11,0.07269348937137084,0.015375194179870566,0.9205892495344294,"{""target_drive_class_1"": 0.08828476012136774, ""target_drive_class_10"": 0.10188201581114395, ""target_drive_class_11"": 0.008769813160204459, ""target_drive_class_2"": 0.10684863305879222, ""target_drive_class_3"": 0.05243483573958752, ""target_drive_class_4"": 0.035822489883479476, ""target_drive_class_5"": 0.10658468598466402, ""target_drive_class_6"": 0.09521515106933523, ""target_drive_class_7"": 0.016490014248347933, ""target_drive_class_8"": 0.09640837009174083, ""target_drive_class_9"": 0.09088761391641584}","{""target_drive_class_1"": 0.9082567030935673, ""target_drive_class_10"": 0.8665789610462988, ""target_drive_class_11"": 0.9990849835626735, ""target_drive_class_2"": 0.8637212672240202, ""target_drive_class_3"": 0.9663091018104345, ""target_drive_class_4"": 0.9845533966142982, ""target_drive_class_5"": 0.8688472360158701, ""target_drive_class_6"": 0.8822872604878863, ""target_drive_class_7"": 0.9967158223906987, ""target_drive_class_8"": 0.889144171342106, ""target_drive_class_9"": 0.9009828412908698}",,,0,0,0,False
sensorless_drive_diagnosis,2,ftt_mlp,58509,37445,9362,11702,16,32,11,0.0519852684882355,0.008371670506424796,0.9613416162471974,"{""target_drive_class_1"": 0.05543540267692647, ""target_drive_class_10"": 0.07780515995732513, ""target_drive_class_11"": 0.008887338550153764, ""target_drive_class_2"": 0.07886285497336609, ""target_drive_class_3"": 0.030013529687492584, ""target_drive_class_4"": 0.037048198983283404, ""target_drive_class_5"": 0.06833358634929833, ""target_drive_class_6"": 0.06575533437045882, ""target_drive_class_7"": 0.027562239896971104, ""target_drive_class_8"": 0.05901157951396732, ""target_drive_class_9"": 0.06312272841134746}","{""target_drive_class_1"": 0.9638276042716919, ""target_drive_class_10"": 0.9221880929075301, ""target_drive_class_11"": 0.999060294729597, ""target_drive_class_2"": 0.9257604832929034, ""target_drive_class_3"": 0.9889615800804443, ""target_drive_class_4"": 0.9834782647250845, ""target_drive_class_5"": 0.9460916230751787, ""target_drive_class_6"": 0.9438598813013847, ""target_drive_class_7"": 0.9908248411721912, ""target_drive_class_8"": 0.9584660218721698, ""target_drive_class_9"": 0.9522390912909972}",,,0,0,0,False
sensorless_drive_diagnosis,2,two_stage_mlp,58509,37445,9362,11702,16,32,11,0.04732407256960869,0.006254620384424925,0.9669314026832581,"{""target_drive_class_1"": 0.05900079384446144, ""target_drive_class_10"": 0.06402917206287384, ""target_drive_class_11"": 0.0028218538500368595, ""target_drive_class_2"": 0.06754659861326218, ""target_drive_class_3"": 0.03233565762639046, ""target_drive_class_4"": 0.02576575241982937, ""target_drive_class_5"": 0.07050883024930954, ""target_drive_class_6"": 0.05971298739314079, ""target_drive_class_7"": 0.018239222466945648, ""target_drive_class_8"": 0.06197209656238556, ""target_drive_class_9"": 0.05863184481859207}","{""target_drive_class_1"": 0.9590250253677368, ""target_drive_class_10"": 0.9473031163215637, ""target_drive_class_11"": 0.9999052882194519, ""target_drive_class_2"": 0.9455375671386719, ""target_drive_class_3"": 0.9871874451637268, ""target_drive_class_4"": 0.9920088648796082, ""target_drive_class_5"": 0.9426048994064331, ""target_drive_class_6"": 0.9537034034729004, ""target_drive_class_7"": 0.9959821105003357, ""target_drive_class_8"": 0.9541940689086914, ""target_drive_class_9"": 0.9587932825088501}",,,0,0,0,False
sensorless_drive_diagnosis,2,oracle_mlp,58509,37445,9362,11702,16,32,11,0.020568789914250374,0.0024300208315253258,0.9936443567276001,"{""target_drive_class_1"": 0.025532487779855728, ""target_drive_class_10"": 0.03254557400941849, ""target_drive_class_11"": 0.002099617151543498, ""target_drive_class_2"": 0.03279845044016838, ""target_drive_class_3"": 0.017826324328780174, ""target_drive_class_4"": 0.010366016998887062, ""target_drive_class_5"": 0.02494840882718563, ""target_drive_class_6"": 0.029461035504937172, ""target_drive_class_7"": 0.0068698786199092865, ""target_drive_class_8"": 0.020596303045749664, ""target_drive_class_9"": 0.023212609812617302}","{""target_drive_class_1"": 0.992326557636261, ""target_drive_class_10"": 0.98638516664505, ""target_drive_class_11"": 0.9999475479125977, ""target_drive_class_2"": 0.9871590733528137, ""target_drive_class_3"": 0.996105968952179, ""target_drive_class_4"": 0.998706579208374, ""target_drive_class_5"": 0.9928142428398132, ""target_drive_class_6"": 0.9887304306030273, ""target_drive_class_7"": 0.9994300007820129, ""target_drive_class_8"": 0.9949405193328857, ""target_drive_class_9"": 0.9935412406921387}",,,0,0,0,False
sensorless_drive_diagnosis,2,prism,58509,37445,9362,11702,16,32,11,0.034466590732336044,0.007323116064071655,0.9811044335365295,"{""target_drive_class_1"": 0.048861198127269745, ""target_drive_class_10"": 0.055823102593421936, ""target_drive_class_11"": 0.0032636472024023533, ""target_drive_class_2"": 0.05812074616551399, ""target_drive_class_3"": 0.026897016912698746, ""target_drive_class_4"": 0.008387299254536629, ""target_drive_class_5"": 0.046759624034166336, ""target_drive_class_6"": 0.04424341022968292, ""target_drive_class_7"": 0.006709056440740824, ""target_drive_class_8"": 0.040606290102005005, ""target_drive_class_9"": 0.03946108743548393}","{""target_drive_class_1"": 0.9718983769416809, ""target_drive_class_10"": 0.9599449634552002, ""target_drive_class_11"": 0.9998732805252075, ""target_drive_class_2"": 0.9596770405769348, ""target_drive_class_3"": 0.9911349415779114, ""target_drive_class_4"": 0.9991532564163208, ""target_drive_class_5"": 0.9747576713562012, ""target_drive_class_6"": 0.9745839238166809, ""target_drive_class_7"": 0.9994563460350037, ""target_drive_class_8"": 0.9803340435028076, ""target_drive_class_9"": 0.9813345074653625}",,,0,0,0,False
sensorless_drive_diagnosis,2,prism_z_acp_random_forest,58509,37445,9362,11702,16,32,11,0.06190570039907472,0.013599284931049154,0.9478915636416669,"{""target_drive_class_1"": 0.06063037927987099, ""target_drive_class_10"": 0.0787349949412364, ""target_drive_class_11"": 0.023135827651437436, ""target_drive_class_2"": 0.08477188392964208, ""target_drive_class_3"": 0.06331842787332792, ""target_drive_class_4"": 0.03936001385146596, ""target_drive_class_5"": 0.08731751490966806, ""target_drive_class_6"": 0.07305307995515968, ""target_drive_class_7"": 0.026386402332840016, ""target_drive_class_8"": 0.07508595098960791, ""target_drive_class_9"": 0.06916822867556541}","{""target_drive_class_1"": 0.9567303452111825, ""target_drive_class_10"": 0.920317148423744, ""target_drive_class_11"": 0.9936317765329178, ""target_drive_class_2"": 0.914218464647751, ""target_drive_class_3"": 0.9508715556824033, ""target_drive_class_4"": 0.9813520136194815, ""target_drive_class_5"": 0.9119781359255454, ""target_drive_class_6"": 0.930707152741693, ""target_drive_class_7"": 0.9915909887331068, ""target_drive_class_8"": 0.93275710191403, ""target_drive_class_9"": 0.9426525166264805}",,,0,0,0,False
sensorless_drive_diagnosis,2,prism_z_acp_xgboost,58509,37445,9362,11702,16,32,11,0.06786363158329334,0.02396656986162046,0.9368728518557016,"{""target_drive_class_1"": 0.06945396551244759, ""target_drive_class_10"": 0.08275056786390186, ""target_drive_class_11"": 0.01944130896046202, ""target_drive_class_2"": 0.0875121299489138, ""target_drive_class_3"": 0.06273433676058747, ""target_drive_class_4"": 0.049947683850213094, ""target_drive_class_5"": 0.09849436684604859, ""target_drive_class_6"": 0.08660180416325738, ""target_drive_class_7"": 0.027710349082995474, ""target_drive_class_8"": 0.0837698588370065, ""target_drive_class_9"": 0.07808357559039276}","{""target_drive_class_1"": 0.9432197952265757, ""target_drive_class_10"": 0.9119820548787457, ""target_drive_class_11"": 0.995503245082461, ""target_drive_class_2"": 0.9085830654936172, ""target_drive_class_3"": 0.9517737617407847, ""target_drive_class_4"": 0.9699702189029284, ""target_drive_class_5"": 0.8880019108558337, ""target_drive_class_6"": 0.9026210191691885, ""target_drive_class_7"": 0.9907259684761169, ""target_drive_class_8"": 0.9163040161896557, ""target_drive_class_9"": 0.9269163143968089}",,,0,0,0,False
sensorless_drive_diagnosis,2,prism_z_acp_lightgbm,58509,37445,9362,11702,16,32,11,0.05721872502120522,0.015512599016041066,0.9553887547877508,"{""target_drive_class_1"": 0.0621889545950599, ""target_drive_class_10"": 0.07182859893236061, ""target_drive_class_11"": 0.017972393470598307, ""target_drive_class_2"": 0.0745637996415691, ""target_drive_class_3"": 0.05234761159206955, ""target_drive_class_4"": 0.040586139837084506, ""target_drive_class_5"": 0.0790849972853632, ""target_drive_class_6"": 0.07019375817396072, ""target_drive_class_7"": 0.023617020884487114, ""target_drive_class_8"": 0.0707785397468294, ""target_drive_class_9"": 0.06624416107387511}","{""target_drive_class_1"": 0.9544771574089317, ""target_drive_class_10"": 0.9336831254182564, ""target_drive_class_11"": 0.9961570914454845, ""target_drive_class_2"": 0.9336339137506606, ""target_drive_class_3"": 0.9664210966564414, ""target_drive_class_4"": 0.9801720893640595, ""target_drive_class_5"": 0.9277935430174231, ""target_drive_class_6"": 0.9360252885380933, ""target_drive_class_7"": 0.9932634924425789, ""target_drive_class_8"": 0.9402507788977591, ""target_drive_class_9"": 0.9473987257255683}",,,0,0,0,False
sensorless_drive_diagnosis,2,prism_z_random_forest,58509,37445,9362,11702,16,32,11,0.06373092410514646,0.014155211678824026,0.9445469235815319,"{""target_drive_class_1"": 0.06299512747151143, ""target_drive_class_10"": 0.08159529088095543, ""target_drive_class_11"": 0.02301058197265175, ""target_drive_class_2"": 0.08701724684704899, ""target_drive_class_3"": 0.06387085211250877, ""target_drive_class_4"": 0.039480567838201586, ""target_drive_class_5"": 0.09057890445211192, ""target_drive_class_6"": 0.0749582575578277, ""target_drive_class_7"": 0.027141058114517728, ""target_drive_class_8"": 0.07981360008353473, ""target_drive_class_9"": 0.07057867782574098}","{""target_drive_class_1"": 0.9532892566719877, ""target_drive_class_10"": 0.9144225286562335, ""target_drive_class_11"": 0.9937005385933462, ""target_drive_class_2"": 0.9096140717678514, ""target_drive_class_3"": 0.9500105698589633, ""target_drive_class_4"": 0.9812376065516425, ""target_drive_class_5"": 0.905279942129279, ""target_drive_class_6"": 0.9270457981090741, ""target_drive_class_7"": 0.9911031119888652, ""target_drive_class_8"": 0.9240228755263634, ""target_drive_class_9"": 0.9402898595432431}",,,0,0,0,False
sensorless_drive_diagnosis,2,prism_z_xgboost,58509,37445,9362,11702,16,32,11,0.06959898743927996,0.024589303286039244,0.9334170746640491,"{""target_drive_class_1"": 0.07243631407589411, ""target_drive_class_10"": 0.0849866899987491, ""target_drive_class_11"": 0.017565113313707185, ""target_drive_class_2"": 0.08952063754701156, ""target_drive_class_3"": 0.06666332265823816, ""target_drive_class_4"": 0.05095309648531171, ""target_drive_class_5"": 0.1006009633101724, ""target_drive_class_6"": 0.08776167815875725, ""target_drive_class_7"": 0.028586437862265498, ""target_drive_class_8"": 0.08697625685957701, ""target_drive_class_9"": 0.07953835156239576}","{""target_drive_class_1"": 0.938238825464853, ""target_drive_class_10"": 0.9071608640765385, ""target_drive_class_11"": 0.9963292895715551, ""target_drive_class_2"": 0.9043386559429658, ""target_drive_class_3"": 0.9455438820992341, ""target_drive_class_4"": 0.9687490933427882, ""target_drive_class_5"": 0.8831598499040187, ""target_drive_class_6"": 0.8999951221445162, ""target_drive_class_7"": 0.9901302839744054, ""target_drive_class_8"": 0.9097742547308132, ""target_drive_class_9"": 0.9241677000528521}",,,0,0,0,False
sensorless_drive_diagnosis,2,prism_z_lightgbm,58509,37445,9362,11702,16,32,11,0.05915987283411203,0.016289322709546528,0.952000184583591,"{""target_drive_class_1"": 0.06555563770649353, ""target_drive_class_10"": 0.0733483609033927, ""target_drive_class_11"": 0.01747168435805384, ""target_drive_class_2"": 0.07771548835580308, ""target_drive_class_3"": 0.05406620510655598, ""target_drive_class_4"": 0.040171092137880414, ""target_drive_class_5"": 0.08409021916371867, ""target_drive_class_6"": 0.07067876645858881, ""target_drive_class_7"": 0.02380112611072036, ""target_drive_class_8"": 0.07516183086766924, ""target_drive_class_9"": 0.06869819000635569}","{""target_drive_class_1"": 0.94941486036101, ""target_drive_class_10"": 0.9308471495549244, ""target_drive_class_11"": 0.9963682347872611, ""target_drive_class_2"": 0.9279049734105446, ""target_drive_class_3"": 0.9641800858318558, ""target_drive_class_4"": 0.980575549744361, ""target_drive_class_5"": 0.9183645490212673, ""target_drive_class_6"": 0.9351381594892499, ""target_drive_class_7"": 0.9931580549013461, ""target_drive_class_8"": 0.9326211254495479, ""target_drive_class_9"": 0.9434292878681337}",,,0,0,0,False
sensorless_drive_diagnosis,3,simple_mlp,58509,37445,9362,11702,16,32,11,0.03655260428786278,0.004528659861534834,0.9787449240684509,"{""target_drive_class_1"": 0.04679122194647789, ""target_drive_class_10"": 0.050653278827667236, ""target_drive_class_11"": 0.0024059112183749676, ""target_drive_class_2"": 0.0524212010204792, ""target_drive_class_3"": 0.02165396511554718, ""target_drive_class_4"": 0.01616024225950241, ""target_drive_class_5"": 0.059718456119298935, ""target_drive_class_6"": 0.04787018895149231, ""target_drive_class_7"": 0.0019458665046840906, ""target_drive_class_8"": 0.05626721680164337, ""target_drive_class_9"": 0.04619111865758896}","{""target_drive_class_1"": 0.974207878112793, ""target_drive_class_10"": 0.9693983793258667, ""target_drive_class_11"": 0.9999303817749023, ""target_drive_class_2"": 0.9679421186447144, ""target_drive_class_3"": 0.9942492842674255, ""target_drive_class_4"": 0.996757984161377, ""target_drive_class_5"": 0.9558432102203369, ""target_drive_class_6"": 0.9713519811630249, ""target_drive_class_7"": 0.9999534487724304, ""target_drive_class_8"": 0.9619225859642029, ""target_drive_class_9"": 0.9746367335319519}",,,0,0,0,False
sensorless_drive_diagnosis,3,random_forest,58509,37445,9362,11702,16,32,11,0.04659320856135854,0.0070098904008346705,0.9668229851425214,"{""target_drive_class_1"": 0.06298679211000024, ""target_drive_class_10"": 0.053325908429433286, ""target_drive_class_11"": 0.004837804705023785, ""target_drive_class_2"": 0.0553657465011194, ""target_drive_class_3"": 0.0437490413180694, ""target_drive_class_4"": 0.023761464181485847, ""target_drive_class_5"": 0.06896856978379448, ""target_drive_class_6"": 0.07151299512826656, ""target_drive_class_7"": 0.0024264960093349666, ""target_drive_class_8"": 0.05754604135747201, ""target_drive_class_9"": 0.06804443465094404}","{""target_drive_class_1"": 0.9532634178305268, ""target_drive_class_10"": 0.9660839258077331, ""target_drive_class_11"": 0.9997185162922457, ""target_drive_class_2"": 0.964239567277442, ""target_drive_class_3"": 0.976526204580336, ""target_drive_class_4"": 0.9929908873915324, ""target_drive_class_5"": 0.9411043777064276, ""target_drive_class_6"": 0.9360656682109202, ""target_drive_class_7"": 0.9999276017456706, ""target_drive_class_8"": 0.9601720911186293, ""target_drive_class_9"": 0.9449605786062726}",,,0,0,0,False
sensorless_drive_diagnosis,3,xgboost,58509,37445,9362,11702,16,32,11,0.05906391139321818,0.02230202772356197,0.9437084080520418,"{""target_drive_class_1"": 0.07752601198342236, ""target_drive_class_10"": 0.06159513791848773, ""target_drive_class_11"": 0.003092021249455572, ""target_drive_class_2"": 0.06522006676203027, ""target_drive_class_3"": 0.056657388041634144, ""target_drive_class_4"": 0.020379832721042705, ""target_drive_class_5"": 0.09344090823152333, ""target_drive_class_6"": 0.10430579600817048, ""target_drive_class_7"": 0.0018144796979073325, ""target_drive_class_8"": 0.07717796376609722, ""target_drive_class_9"": 0.08849341894562872}","{""target_drive_class_1"": 0.9291968048814667, ""target_drive_class_10"": 0.9547496528392783, ""target_drive_class_11"": 0.9998850149078383, ""target_drive_class_2"": 0.9503770105994194, ""target_drive_class_3"": 0.9606305513771104, ""target_drive_class_4"": 0.9948439410907237, ""target_drive_class_5"": 0.8918927856049339, ""target_drive_class_6"": 0.8639867936742941, ""target_drive_class_7"": 0.9999595169562041, ""target_drive_class_8"": 0.9283620367042249, ""target_drive_class_9"": 0.9069083799369657}",,,0,0,0,False
sensorless_drive_diagnosis,3,lightgbm,58509,37445,9362,11702,16,32,11,0.04023909167736374,0.007908541381679216,0.9760417021720713,"{""target_drive_class_1"": 0.05247792305773325, ""target_drive_class_10"": 0.0486755116117915, ""target_drive_class_11"": 0.00634842762242311, ""target_drive_class_2"": 0.049782154086000605, ""target_drive_class_3"": 0.03436262084219965, ""target_drive_class_4"": 0.02318377642687938, ""target_drive_class_5"": 0.060391357422164185, ""target_drive_class_6"": 0.056626127804726645, ""target_drive_class_7"": 0.005140563861505659, ""target_drive_class_8"": 0.052257741966289906, ""target_drive_class_9"": 0.0533838037492873}","{""target_drive_class_1"": 0.9675577291825808, ""target_drive_class_10"": 0.9717414351812987, ""target_drive_class_11"": 0.9995152822281561, ""target_drive_class_2"": 0.9710886870360147, ""target_drive_class_3"": 0.9855183250859089, ""target_drive_class_4"": 0.9933275550293083, ""target_drive_class_5"": 0.9548424722311959, ""target_drive_class_6"": 0.9599135197854114, ""target_drive_class_7"": 0.9996750695220638, ""target_drive_class_8"": 0.9671558612502369, ""target_drive_class_9"": 0.9661227873606083}",,,0,0,0,False
sensorless_drive_diagnosis,3,cnn_mlp,58509,37445,9362,11702,16,32,11,0.06937770191836552,0.015147443302987673,0.9268588612707455,"{""target_drive_class_1"": 0.09654221751613294, ""target_drive_class_10"": 0.09144138779706809, ""target_drive_class_11"": 0.0048218673668911655, ""target_drive_class_2"": 0.09241350757237354, ""target_drive_class_3"": 0.05450698085799959, ""target_drive_class_4"": 0.027656140562334064, ""target_drive_class_5"": 0.09655666257986105, ""target_drive_class_6"": 0.10464432633403649, ""target_drive_class_7"": 0.014441545349363415, ""target_drive_class_8"": 0.08596504947054234, ""target_drive_class_9"": 0.09416503569541809}","{""target_drive_class_1"": 0.890202485613844, ""target_drive_class_10"": 0.900272560463784, ""target_drive_class_11"": 0.9997203678393618, ""target_drive_class_2"": 0.9003697192534625, ""target_drive_class_3"": 0.9635623392417136, ""target_drive_class_4"": 0.9905048946346796, ""target_drive_class_5"": 0.8845629905274294, ""target_drive_class_6"": 0.8631024839429913, ""target_drive_class_7"": 0.9974355379976699, ""target_drive_class_8"": 0.9111207394465364, ""target_drive_class_9"": 0.8945933550167275}",,,0,0,0,False
