dataset,seed,model,n_rows,n_train,n_val,n_test,n_features,n_intermediates,n_targets,mean_rmse,mean_mae,mean_r2,target_rmse_json,target_r2_json,dropped_all_nan_cols,split_group_col,train_val_group_overlap,train_test_group_overlap,val_test_group_overlap,target_constant_within_group,mean_mse,target_mse_json
wine_quality,4,prism_z_acp_random_forest,6497,4157,1040,1300,10,3,1,0.6508771247774165,0.4660333298299988,0.423165348695929,"{""target_quality"": 0.6508771247774165}","{""target_quality"": 0.42316534869592903}",,ID_row,0,0,0,True,0.4236410315585167,"{""target_quality"": 0.4236410315585167}"
wine_quality,4,prism_z_acp_xgboost,6497,4157,1040,1300,10,3,1,0.6848209711517662,0.5199530505957406,0.3614315950652718,"{""target_quality"": 0.6848209711517662}","{""target_quality"": 0.3614315950652718}",,ID_row,0,0,0,True,0.4689797625292482,"{""target_quality"": 0.4689797625292482}"
wine_quality,4,prism_z_acp_lightgbm,6497,4157,1040,1300,10,3,1,0.6621697278411353,0.4774184769778073,0.4029757535513193,"{""target_quality"": 0.6621697278411353}","{""target_quality"": 0.4029757535513193}",,ID_row,0,0,0,True,0.43846874846920314,"{""target_quality"": 0.43846874846920314}"
wine_quality,4,prism_z_random_forest,6497,4157,1040,1300,10,3,1,0.646919193055156,0.4625282022259814,0.4301593894715524,"{""target_quality"": 0.646919193055156}","{""target_quality"": 0.4301593894715524}",,ID_row,0,0,0,True,0.41850444234313416,"{""target_quality"": 0.41850444234313416}"
wine_quality,4,prism_z_xgboost,6497,4157,1040,1300,10,3,1,0.6830461257363425,0.5183448779372323,0.3647372518515199,"{""target_quality"": 0.6830461257363425}","{""target_quality"": 0.36473725185151995}",,ID_row,0,0,0,True,0.4665520098834274,"{""target_quality"": 0.4665520098834274}"
wine_quality,4,prism_z_lightgbm,6497,4157,1040,1300,10,3,1,0.6599169584918847,0.4771614595488468,0.4070311188882893,"{""target_quality"": 0.6599169584918847}","{""target_quality"": 0.40703111888828936}",,ID_row,0,0,0,True,0.43549039210517987,"{""target_quality"": 0.43549039210517987}"
wine_quality,5,simple_mlp,6497,4157,1040,1300,10,3,1,0.7223055362701416,0.559138834476471,0.3279661536216736,"{""target_quality"": 0.7223055362701416}","{""target_quality"": 0.3279661536216736}",,ID_row,0,0,0,True,0.5217252877264968,"{""target_quality"": 0.5217252877264968}"
wine_quality,5,random_forest,6497,4157,1040,1300,10,3,1,0.6628468317006032,0.4806794876989931,0.434053194913517,"{""target_quality"": 0.6628468317006032}","{""target_quality"": 0.434053194913517}",,ID_row,0,0,0,True,0.4393659222955278,"{""target_quality"": 0.4393659222955278}"
wine_quality,5,xgboost,6497,4157,1040,1300,10,3,1,0.6912751661616159,0.5359883010218777,0.3844672660941519,"{""target_quality"": 0.6912751661616159}","{""target_quality"": 0.38446726609415194}",,ID_row,0,0,0,True,0.47786135535176966,"{""target_quality"": 0.47786135535176966}"
wine_quality,5,lightgbm,6497,4157,1040,1300,10,3,1,0.672947279203301,0.5118484811176501,0.4166740108359621,"{""target_quality"": 0.672947279203301}","{""target_quality"": 0.4166740108359621}",,ID_row,0,0,0,True,0.45285804058712553,"{""target_quality"": 0.45285804058712553}"
wine_quality,5,cnn_mlp,6497,4157,1040,1300,10,3,1,0.7232292293738872,0.5568271030455584,0.326246269607594,"{""target_quality"": 0.7232292293738872}","{""target_quality"": 0.32624626960759406}",,ID_row,0,0,0,True,0.5230605182207468,"{""target_quality"": 0.5230605182207468}"
wine_quality,5,ftt_mlp,6497,4157,1040,1300,10,3,1,0.7650756470837947,0.5916578509306462,0.2460231708016279,"{""target_quality"": 0.7650756470837947}","{""target_quality"": 0.24602317080162794}",,ID_row,0,0,0,True,0.5853407457606872,"{""target_quality"": 0.5853407457606872}"
wine_quality,5,two_stage_mlp,6497,4157,1040,1300,10,3,1,0.7400422096252441,0.5807716846466064,0.2945565581321716,"{""target_quality"": 0.7400422096252441}","{""target_quality"": 0.29455655813217163}",,ID_row,0,0,0,True,0.5476624720270138,"{""target_quality"": 0.5476624720270138}"
wine_quality,5,oracle_mlp,6497,4157,1040,1300,10,3,1,0.6861956119537354,0.5290737152099609,0.3934800624847412,"{""target_quality"": 0.6861956119537354}","{""target_quality"": 0.3934800624847412}",,ID_row,0,0,0,True,0.47086441786456135,"{""target_quality"": 0.47086441786456135}"
wine_quality,5,prism,6497,4157,1040,1300,10,3,1,0.7342427372932434,0.5683522820472717,0.3055698275566101,"{""target_quality"": 0.7342427372932434}","{""target_quality"": 0.3055698275566101}",,ID_row,0,0,0,True,0.5391123972678749,"{""target_quality"": 0.5391123972678749}"
wine_quality,5,prism_z_acp_random_forest,6497,4157,1040,1300,10,3,1,0.6465978746307949,0.4673102567018335,0.4614602200789385,"{""target_quality"": 0.6465978746307949}","{""target_quality"": 0.4614602200789385}",,ID_row,0,0,0,True,0.4180888114770611,"{""target_quality"": 0.4180888114770611}"
wine_quality,5,prism_z_acp_xgboost,6497,4157,1040,1300,10,3,1,0.6836683665686221,0.5214880721451403,0.3979393903637269,"{""target_quality"": 0.6836683665686221}","{""target_quality"": 0.39793939036372694}",,ID_row,0,0,0,True,0.4674024354466078,"{""target_quality"": 0.4674024354466078}"
wine_quality,5,prism_z_acp_lightgbm,6497,4157,1040,1300,10,3,1,0.6531980018156671,0.47501417962908,0.4504098530656414,"{""target_quality"": 0.6531980018156671}","{""target_quality"": 0.4504098530656414}",,ID_row,0,0,0,True,0.42666762957598026,"{""target_quality"": 0.42666762957598026}"
wine_quality,5,prism_z_random_forest,6497,4157,1040,1300,10,3,1,0.6591550791046783,0.4729128210420127,0.440339767216795,"{""target_quality"": 0.6591550791046783}","{""target_quality"": 0.440339767216795}",,ID_row,0,0,0,True,0.4344854183094947,"{""target_quality"": 0.4344854183094947}"
wine_quality,5,prism_z_xgboost,6497,4157,1040,1300,10,3,1,0.6839147273786792,0.5182627307382387,0.3975054054928484,"{""target_quality"": 0.6839147273786792}","{""target_quality"": 0.3975054054928484}",,ID_row,0,0,0,True,0.4677393543254531,"{""target_quality"": 0.4677393543254531}"
wine_quality,5,prism_z_lightgbm,6497,4157,1040,1300,10,3,1,0.658987433963975,0.4808822946557175,0.4406244115747516,"{""target_quality"": 0.658987433963975}","{""target_quality"": 0.44062441157475163}",,ID_row,0,0,0,True,0.43426443812242427,"{""target_quality"": 0.43426443812242427}"
superconductivity,1,simple_mlp,21263,13608,3402,4253,77,81,1,10.21498680114746,5.70789909362793,0.9102005958557128,"{""target_critical_temperature"": 10.214986801147461}","{""target_critical_temperature"": 0.9102005958557129}","feature_element_Ar,feature_element_At,feature_element_He,feature_element_Kr,feature_element_Ne,feature_element_Pm,feature_element_Po,feature_element_Rn,feature_element_Xe",,0,0,0,False,104.34595534761684,"{""target_critical_temperature"": 104.34595534761684}"
superconductivity,1,random_forest,21263,13608,3402,4253,77,81,1,9.80840438506402,5.293691882949912,0.9172067970765828,"{""target_critical_temperature"": 9.80840438506402}","{""target_critical_temperature"": 0.9172067970765828}","feature_element_Ar,feature_element_At,feature_element_He,feature_element_Kr,feature_element_Ne,feature_element_Pm,feature_element_Po,feature_element_Rn,feature_element_Xe",,0,0,0,False,96.20479658094308,"{""target_critical_temperature"": 96.20479658094308}"
superconductivity,1,xgboost,21263,13608,3402,4253,77,81,1,11.870384147521818,7.8929671001651425,0.8787372240694543,"{""target_critical_temperature"": 11.870384147521818}","{""target_critical_temperature"": 0.8787372240694543}","feature_element_Ar,feature_element_At,feature_element_He,feature_element_Kr,feature_element_Ne,feature_element_Pm,feature_element_Po,feature_element_Rn,feature_element_Xe",,0,0,0,False,140.90601980973727,"{""target_critical_temperature"": 140.90601980973727}"
superconductivity,1,lightgbm,21263,13608,3402,4253,77,81,1,10.587876712570148,6.622500981152774,0.9035247951047704,"{""target_critical_temperature"": 10.587876712570147}","{""target_critical_temperature"": 0.9035247951047704}","feature_element_Ar,feature_element_At,feature_element_He,feature_element_Kr,feature_element_Ne,feature_element_Pm,feature_element_Po,feature_element_Rn,feature_element_Xe",,0,0,0,False,112.10313328058521,"{""target_critical_temperature"": 112.10313328058521}"
superconductivity,1,cnn_mlp,21263,13608,3402,4253,77,81,1,11.784262637574225,7.356101183058339,0.8804904022680008,"{""target_critical_temperature"": 11.784262637574223}","{""target_critical_temperature"": 0.8804904022680008}","feature_element_Ar,feature_element_At,feature_element_He,feature_element_Kr,feature_element_Ne,feature_element_Pm,feature_element_Po,feature_element_Rn,feature_element_Xe",,0,0,0,False,138.86884591132778,"{""target_critical_temperature"": 138.86884591132778}"
superconductivity,1,ftt_mlp,21263,13608,3402,4253,77,81,1,11.088618707489657,6.258178742004069,0.8941836301385517,"{""target_critical_temperature"": 11.088618707489655}","{""target_critical_temperature"": 0.8941836301385517}","feature_element_Ar,feature_element_At,feature_element_He,feature_element_Kr,feature_element_Ne,feature_element_Pm,feature_element_Po,feature_element_Rn,feature_element_Xe",,0,0,0,False,122.95746484008954,"{""target_critical_temperature"": 122.95746484008954}"
superconductivity,1,two_stage_mlp,21263,13608,3402,4253,77,81,1,10.480910301208496,5.780023097991943,0.9054642915725708,"{""target_critical_temperature"": 10.480910301208496}","{""target_critical_temperature"": 0.9054642915725708}","feature_element_Ar,feature_element_At,feature_element_He,feature_element_Kr,feature_element_Ne,feature_element_Pm,feature_element_Po,feature_element_Rn,feature_element_Xe",,0,0,0,False,109.84948074197837,"{""target_critical_temperature"": 109.84948074197837}"
superconductivity,1,oracle_mlp,21263,13608,3402,4253,77,81,1,10.36203956604004,5.572507858276367,0.907596468925476,"{""target_critical_temperature"": 10.362039566040039}","{""target_critical_temperature"": 0.9075964689254761}","feature_element_Ar,feature_element_At,feature_element_He,feature_element_Kr,feature_element_Ne,feature_element_Pm,feature_element_Po,feature_element_Rn,feature_element_Xe",,0,0,0,False,107.37186396817924,"{""target_critical_temperature"": 107.37186396817924}"
superconductivity,1,prism,21263,13608,3402,4253,77,81,1,10.152100563049316,5.391280174255371,0.9113028049468994,"{""target_critical_temperature"": 10.152100563049316}","{""target_critical_temperature"": 0.9113028049468994}","feature_element_Ar,feature_element_At,feature_element_He,feature_element_Kr,feature_element_Ne,feature_element_Pm,feature_element_Po,feature_element_Rn,feature_element_Xe",,0,0,0,False,103.06514584226625,"{""target_critical_temperature"": 103.06514584226625}"
superconductivity,1,prism_z_acp_random_forest,21263,13608,3402,4253,77,81,1,9.746752277273508,5.355172028616217,0.918244342662098,"{""target_critical_temperature"": 9.746752277273508}","{""target_critical_temperature"": 0.918244342662098}","feature_element_Ar,feature_element_At,feature_element_He,feature_element_Kr,feature_element_Ne,feature_element_Pm,feature_element_Po,feature_element_Rn,feature_element_Xe",,0,0,0,False,94.99917995453632,"{""target_critical_temperature"": 94.99917995453632}"
superconductivity,1,prism_z_acp_xgboost,21263,13608,3402,4253,77,81,1,10.100627986989524,5.964371895101778,0.9121999606801524,"{""target_critical_temperature"": 10.100627986989524}","{""target_critical_temperature"": 0.9121999606801524}","feature_element_Ar,feature_element_At,feature_element_He,feature_element_Kr,feature_element_Ne,feature_element_Pm,feature_element_Po,feature_element_Rn,feature_element_Xe",,0,0,0,False,102.02268573155605,"{""target_critical_temperature"": 102.02268573155605}"
superconductivity,1,prism_z_acp_lightgbm,21263,13608,3402,4253,77,81,1,9.815885375696608,5.519453147547044,0.9170804541254324,"{""target_critical_temperature"": 9.815885375696608}","{""target_critical_temperature"": 0.9170804541254323}","feature_element_Ar,feature_element_At,feature_element_He,feature_element_Kr,feature_element_Ne,feature_element_Pm,feature_element_Po,feature_element_Rn,feature_element_Xe",,0,0,0,False,96.35160570881453,"{""target_critical_temperature"": 96.35160570881453}"
superconductivity,1,prism_z_random_forest,21263,13608,3402,4253,77,81,1,9.77159887184124,5.363932012962096,0.91782698541529,"{""target_critical_temperature"": 9.77159887184124}","{""target_critical_temperature"": 0.91782698541529}","feature_element_Ar,feature_element_At,feature_element_He,feature_element_Kr,feature_element_Ne,feature_element_Pm,feature_element_Po,feature_element_Rn,feature_element_Xe",,0,0,0,False,95.484144512169,"{""target_critical_temperature"": 95.484144512169}"
superconductivity,1,prism_z_xgboost,21263,13608,3402,4253,77,81,1,10.11085884198832,5.957706070095632,0.9120220065177498,"{""target_critical_temperature"": 10.11085884198832}","{""target_critical_temperature"": 0.9120220065177498}","feature_element_Ar,feature_element_At,feature_element_He,feature_element_Kr,feature_element_Ne,feature_element_Pm,feature_element_Po,feature_element_Rn,feature_element_Xe",,0,0,0,False,102.22946652261338,"{""target_critical_temperature"": 102.22946652261338}"
superconductivity,1,prism_z_lightgbm,21263,13608,3402,4253,77,81,1,9.842066316332886,5.5558694837227165,0.916637538024843,"{""target_critical_temperature"": 9.842066316332886}","{""target_critical_temperature"": 0.916637538024843}","feature_element_Ar,feature_element_At,feature_element_He,feature_element_Kr,feature_element_Ne,feature_element_Pm,feature_element_Po,feature_element_Rn,feature_element_Xe",,0,0,0,False,96.86626937509439,"{""target_critical_temperature"": 96.86626937509439}"
superconductivity,2,simple_mlp,21263,13608,3402,4253,77,81,1,9.887704849243164,5.516471862792969,0.9163009524345398,"{""target_critical_temperature"": 9.887704849243164}","{""target_critical_temperature"": 0.9163009524345398}","feature_element_Ar,feature_element_At,feature_element_He,feature_element_Kr,feature_element_Ne,feature_element_Pm,feature_element_Po,feature_element_Rn,feature_element_Xe",,0,0,0,False,97.76670718574678,"{""target_critical_temperature"": 97.76670718574678}"
superconductivity,2,random_forest,21263,13608,3402,4253,77,81,1,9.420884438972625,5.098455952717956,0.924017644445586,"{""target_critical_temperature"": 9.420884438972625}","{""target_critical_temperature"": 0.9240176444455859}","feature_element_Ar,feature_element_At,feature_element_He,feature_element_Kr,feature_element_Ne,feature_element_Pm,feature_element_Po,feature_element_Rn,feature_element_Xe",,0,0,0,False,88.75306361247654,"{""target_critical_temperature"": 88.75306361247654}"
superconductivity,2,xgboost,21263,13608,3402,4253,77,81,1,11.383152542340596,7.649756392986673,0.8890685955313137,"{""target_critical_temperature"": 11.383152542340596}","{""target_critical_temperature"": 0.8890685955313137}","feature_element_Ar,feature_element_At,feature_element_He,feature_element_Kr,feature_element_Ne,feature_element_Pm,feature_element_Po,feature_element_Rn,feature_element_Xe",,0,0,0,False,129.57616180219517,"{""target_critical_temperature"": 129.57616180219517}"
superconductivity,2,lightgbm,21263,13608,3402,4253,77,81,1,10.240674745871171,6.483760042899875,0.9102185644002452,"{""target_critical_temperature"": 10.240674745871171}","{""target_critical_temperature"": 0.9102185644002452}","feature_element_Ar,feature_element_At,feature_element_He,feature_element_Kr,feature_element_Ne,feature_element_Pm,feature_element_Po,feature_element_Rn,feature_element_Xe",,0,0,0,False,104.87141925072358,"{""target_critical_temperature"": 104.87141925072358}"
superconductivity,2,cnn_mlp,21263,13608,3402,4253,77,81,1,10.77053050216909,6.829765978017753,0.9006875742216076,"{""target_critical_temperature"": 10.77053050216909}","{""target_critical_temperature"": 0.9006875742216076}","feature_element_Ar,feature_element_At,feature_element_He,feature_element_Kr,feature_element_Ne,feature_element_Pm,feature_element_Po,feature_element_Rn,feature_element_Xe",,0,0,0,False,116.00432729815473,"{""target_critical_temperature"": 116.00432729815473}"
superconductivity,2,ftt_mlp,21263,13608,3402,4253,77,81,1,9.891077838520006,5.814809087308907,0.9162438628894004,"{""target_critical_temperature"": 9.891077838520006}","{""target_critical_temperature"": 0.9162438628894003}","feature_element_Ar,feature_element_At,feature_element_He,feature_element_Kr,feature_element_Ne,feature_element_Pm,feature_element_Po,feature_element_Rn,feature_element_Xe",,0,0,0,False,97.8334208076616,"{""target_critical_temperature"": 97.8334208076616}"
superconductivity,2,two_stage_mlp,21263,13608,3402,4253,77,81,1,9.611255645751951,5.4765625,0.9209158420562744,"{""target_critical_temperature"": 9.611255645751953}","{""target_critical_temperature"": 0.9209158420562744}","feature_element_Ar,feature_element_At,feature_element_He,feature_element_Kr,feature_element_Ne,feature_element_Pm,feature_element_Po,feature_element_Rn,feature_element_Xe",,0,0,0,False,92.3762350879988,"{""target_critical_temperature"": 92.3762350879988}"
superconductivity,2,oracle_mlp,21263,13608,3402,4253,77,81,1,9.154122352600098,5.162213802337647,0.9282597303390504,"{""target_critical_temperature"": 9.154122352600098}","{""target_critical_temperature"": 0.9282597303390503}","feature_element_Ar,feature_element_At,feature_element_He,feature_element_Kr,feature_element_Ne,feature_element_Pm,feature_element_Po,feature_element_Rn,feature_element_Xe",,0,0,0,False,83.79795604637275,"{""target_critical_temperature"": 83.79795604637275}"
superconductivity,2,prism,21263,13608,3402,4253,77,81,1,12.438676834106444,5.412301540374756,0.8675421476364136,"{""target_critical_temperature"": 12.438676834106445}","{""target_critical_temperature"": 0.8675421476364136}","feature_element_Ar,feature_element_At,feature_element_He,feature_element_Kr,feature_element_Ne,feature_element_Pm,feature_element_Po,feature_element_Rn,feature_element_Xe",,0,0,0,False,154.72068138333634,"{""target_critical_temperature"": 154.72068138333634}"
superconductivity,2,prism_z_acp_random_forest,21263,13608,3402,4253,77,81,1,9.6374571062418,5.297387073578775,0.9204840382236582,"{""target_critical_temperature"": 9.6374571062418}","{""target_critical_temperature"": 0.9204840382236582}","feature_element_Ar,feature_element_At,feature_element_He,feature_element_Kr,feature_element_Ne,feature_element_Pm,feature_element_Po,feature_element_Rn,feature_element_Xe",,0,0,0,False,92.88057947465059,"{""target_critical_temperature"": 92.88057947465059}"
superconductivity,2,prism_z_acp_xgboost,21263,13608,3402,4253,77,81,1,9.848254564209416,5.919878619572277,0.916967534825851,"{""target_critical_temperature"": 9.848254564209416}","{""target_critical_temperature"": 0.916967534825851}","feature_element_Ar,feature_element_At,feature_element_He,feature_element_Kr,feature_element_Ne,feature_element_Pm,feature_element_Po,feature_element_Rn,feature_element_Xe",,0,0,0,False,96.98811796147159,"{""target_critical_temperature"": 96.98811796147159}"
superconductivity,2,prism_z_acp_lightgbm,21263,13608,3402,4253,77,81,1,9.474535413334214,5.469718405098824,0.923149756692622,"{""target_critical_temperature"": 9.474535413334214}","{""target_critical_temperature"": 0.9231497566926221}","feature_element_Ar,feature_element_At,feature_element_He,feature_element_Kr,feature_element_Ne,feature_element_Pm,feature_element_Po,feature_element_Rn,feature_element_Xe",,0,0,0,False,89.76682129852414,"{""target_critical_temperature"": 89.76682129852414}"
superconductivity,2,prism_z_random_forest,21263,13608,3402,4253,77,81,1,9.650362367762106,5.292429028506279,0.9202709402390478,"{""target_critical_temperature"": 9.650362367762106}","{""target_critical_temperature"": 0.9202709402390478}","feature_element_Ar,feature_element_At,feature_element_He,feature_element_Kr,feature_element_Ne,feature_element_Pm,feature_element_Po,feature_element_Rn,feature_element_Xe",,0,0,0,False,93.12949382911906,"{""target_critical_temperature"": 93.12949382911906}"
superconductivity,2,prism_z_xgboost,21263,13608,3402,4253,77,81,1,9.83103465038644,5.938198850759683,0.917257649557344,"{""target_critical_temperature"": 9.831034650386439}","{""target_critical_temperature"": 0.9172576495573439}","feature_element_Ar,feature_element_At,feature_element_He,feature_element_Kr,feature_element_Ne,feature_element_Pm,feature_element_Po,feature_element_Rn,feature_element_Xe",,0,0,0,False,96.64924229709881,"{""target_critical_temperature"": 96.64924229709881}"
superconductivity,2,prism_z_lightgbm,21263,13608,3402,4253,77,81,1,9.48028436371319,5.474032528597798,0.9230564661498956,"{""target_critical_temperature"": 9.48028436371319}","{""target_critical_temperature"": 0.9230564661498957}","feature_element_Ar,feature_element_At,feature_element_He,feature_element_Kr,feature_element_Ne,feature_element_Pm,feature_element_Po,feature_element_Rn,feature_element_Xe",,0,0,0,False,89.87579161686482,"{""target_critical_temperature"": 89.87579161686482}"
superconductivity,3,simple_mlp,21263,13608,3402,4253,77,81,1,10.077374458312988,5.790836811065674,0.914699912071228,"{""target_critical_temperature"": 10.077374458312988}","{""target_critical_temperature"": 0.914699912071228}","feature_element_Ar,feature_element_At,feature_element_He,feature_element_Kr,feature_element_Ne,feature_element_Pm,feature_element_Po,feature_element_Rn,feature_element_Xe",,0,0,0,False,101.553475973059,"{""target_critical_temperature"": 101.553475973059}"
superconductivity,3,random_forest,21263,13608,3402,4253,77,81,1,9.258671840298229,5.060379680523284,0.92799678296972,"{""target_critical_temperature"": 9.258671840298229}","{""target_critical_temperature"": 0.92799678296972}","feature_element_Ar,feature_element_At,feature_element_He,feature_element_Kr,feature_element_Ne,feature_element_Pm,feature_element_Po,feature_element_Rn,feature_element_Xe",,0,0,0,False,85.72300424633139,"{""target_critical_temperature"": 85.72300424633139}"
superconductivity,3,xgboost,21263,13608,3402,4253,77,81,1,11.753665430864478,7.805306035392625,0.8839617510816578,"{""target_critical_temperature"": 11.753665430864478}","{""target_critical_temperature"": 0.8839617510816578}","feature_element_Ar,feature_element_At,feature_element_He,feature_element_Kr,feature_element_Ne,feature_element_Pm,feature_element_Po,feature_element_Rn,feature_element_Xe",,0,0,0,False,138.14865106069865,"{""target_critical_temperature"": 138.14865106069865}"
superconductivity,3,lightgbm,21263,13608,3402,4253,77,81,1,10.408207457497111,6.536157376072431,0.9090073322741858,"{""target_critical_temperature"": 10.408207457497113}","{""target_critical_temperature"": 0.9090073322741858}","feature_element_Ar,feature_element_At,feature_element_He,feature_element_Kr,feature_element_Ne,feature_element_Pm,feature_element_Po,feature_element_Rn,feature_element_Xe",,0,0,0,False,108.33078247829852,"{""target_critical_temperature"": 108.33078247829852}"
superconductivity,3,cnn_mlp,21263,13608,3402,4253,77,81,1,11.680858697730928,7.623999139724889,0.8853948699082939,"{""target_critical_temperature"": 11.680858697730928}","{""target_critical_temperature"": 0.8853948699082939}","feature_element_Ar,feature_element_At,feature_element_He,feature_element_Kr,feature_element_Ne,feature_element_Pm,feature_element_Po,feature_element_Rn,feature_element_Xe",,0,0,0,False,136.44245991635626,"{""target_critical_temperature"": 136.44245991635626}"
superconductivity,3,ftt_mlp,21263,13608,3402,4253,77,81,1,10.695693690877055,6.062270204106009,0.9039112748333678,"{""target_critical_temperature"": 10.695693690877055}","{""target_critical_temperature"": 0.9039112748333678}","feature_element_Ar,feature_element_At,feature_element_He,feature_element_Kr,feature_element_Ne,feature_element_Pm,feature_element_Po,feature_element_Rn,feature_element_Xe",,0,0,0,False,114.39786352906725,"{""target_critical_temperature"": 114.39786352906725}"
superconductivity,3,two_stage_mlp,21263,13608,3402,4253,77,81,1,10.167930603027344,5.905368804931641,0.9131600260734558,"{""target_critical_temperature"": 10.167930603027344}","{""target_critical_temperature"": 0.9131600260734558}","feature_element_Ar,feature_element_At,feature_element_He,feature_element_Kr,feature_element_Ne,feature_element_Pm,feature_element_Po,feature_element_Rn,feature_element_Xe",,0,0,0,False,103.38681274798,"{""target_critical_temperature"": 103.38681274798}"
superconductivity,3,oracle_mlp,21263,13608,3402,4253,77,81,1,10.079269409179688,5.782779693603516,0.9146678447723388,"{""target_critical_temperature"": 10.079269409179688}","{""target_critical_temperature"": 0.9146678447723389}","feature_element_Ar,feature_element_At,feature_element_He,feature_element_Kr,feature_element_Ne,feature_element_Pm,feature_element_Po,feature_element_Rn,feature_element_Xe",,0,0,0,False,101.59167182282545,"{""target_critical_temperature"": 101.59167182282545}"
superconductivity,3,prism,21263,13608,3402,4253,77,81,1,9.541284561157228,5.343591213226318,0.9235340356826782,"{""target_critical_temperature"": 9.541284561157227}","{""target_critical_temperature"": 0.9235340356826782}","feature_element_Ar,feature_element_At,feature_element_He,feature_element_Kr,feature_element_Ne,feature_element_Pm,feature_element_Po,feature_element_Rn,feature_element_Xe",,0,0,0,False,91.03611107697725,"{""target_critical_temperature"": 91.03611107697725}"
superconductivity,3,prism_z_acp_random_forest,21263,13608,3402,4253,77,81,1,9.39414672566976,5.18638042727886,0.9258742337204504,"{""target_critical_temperature"": 9.39414672566976}","{""target_critical_temperature"": 0.9258742337204504}","feature_element_Ar,feature_element_At,feature_element_He,feature_element_Kr,feature_element_Ne,feature_element_Pm,feature_element_Po,feature_element_Rn,feature_element_Xe",,0,0,0,False,88.24999270341188,"{""target_critical_temperature"": 88.24999270341188}"
superconductivity,3,prism_z_acp_xgboost,21263,13608,3402,4253,77,81,1,9.651162695298687,5.9150184733831095,0.9217627113307236,"{""target_critical_temperature"": 9.651162695298689}","{""target_critical_temperature"": 0.9217627113307237}","feature_element_Ar,feature_element_At,feature_element_He,feature_element_Kr,feature_element_Ne,feature_element_Pm,feature_element_Po,feature_element_Rn,feature_element_Xe",,0,0,0,False,93.14494137112506,"{""target_critical_temperature"": 93.14494137112506}"
superconductivity,3,prism_z_acp_lightgbm,21263,13608,3402,4253,77,81,1,9.494414047080143,5.459223290956057,0.9242834439165168,"{""target_critical_temperature"": 9.494414047080143}","{""target_critical_temperature"": 0.9242834439165168}","feature_element_Ar,feature_element_At,feature_element_He,feature_element_Kr,feature_element_Ne,feature_element_Pm,feature_element_Po,feature_element_Rn,feature_element_Xe",,0,0,0,False,90.14389809739275,"{""target_critical_temperature"": 90.14389809739275}"
superconductivity,3,prism_z_random_forest,21263,13608,3402,4253,77,81,1,9.409428490216357,5.187690537025103,0.9256328719663288,"{""target_critical_temperature"": 9.409428490216357}","{""target_critical_temperature"": 0.9256328719663288}","feature_element_Ar,feature_element_At,feature_element_He,feature_element_Kr,feature_element_Ne,feature_element_Pm,feature_element_Po,feature_element_Rn,feature_element_Xe",,0,0,0,False,88.53734451249527,"{""target_critical_temperature"": 88.53734451249527}"
superconductivity,3,prism_z_xgboost,21263,13608,3402,4253,77,81,1,9.654979103747364,5.926787845301517,0.921700823557304,"{""target_critical_temperature"": 9.654979103747365}","{""target_critical_temperature"": 0.921700823557304}","feature_element_Ar,feature_element_At,feature_element_He,feature_element_Kr,feature_element_Ne,feature_element_Pm,feature_element_Po,feature_element_Rn,feature_element_Xe",,0,0,0,False,93.21862149379828,"{""target_critical_temperature"": 93.21862149379828}"
superconductivity,3,prism_z_lightgbm,21263,13608,3402,4253,77,81,1,9.44197999965025,5.472463887627023,0.9251174422495764,"{""target_critical_temperature"": 9.44197999965025}","{""target_critical_temperature"": 0.9251174422495763}","feature_element_Ar,feature_element_At,feature_element_He,feature_element_Kr,feature_element_Ne,feature_element_Pm,feature_element_Po,feature_element_Rn,feature_element_Xe",,0,0,0,False,89.15098631379534,"{""target_critical_temperature"": 89.15098631379534}"
superconductivity,4,simple_mlp,21263,13608,3402,4253,77,81,1,10.723528861999512,6.316936016082764,0.90213543176651,"{""target_critical_temperature"": 10.723528861999512}","{""target_critical_temperature"": 0.90213543176651}","feature_element_Ar,feature_element_At,feature_element_He,feature_element_Kr,feature_element_Ne,feature_element_Pm,feature_element_Po,feature_element_Rn,feature_element_Xe",,0,0,0,False,114.99407125413654,"{""target_critical_temperature"": 114.99407125413654}"
superconductivity,4,random_forest,21263,13608,3402,4253,77,81,1,10.46202607937576,5.6290269362868655,0.9068502406880128,"{""target_critical_temperature"": 10.46202607937576}","{""target_critical_temperature"": 0.9068502406880129}","feature_element_Ar,feature_element_At,feature_element_He,feature_element_Kr,feature_element_Ne,feature_element_Pm,feature_element_Po,feature_element_Rn,feature_element_Xe",,0,0,0,False,109.45398968553852,"{""target_critical_temperature"": 109.45398968553852}"
superconductivity,4,xgboost,21263,13608,3402,4253,77,81,1,12.08532023113507,8.042672264682006,0.8757013345657306,"{""target_critical_temperature"": 12.08532023113507}","{""target_critical_temperature"": 0.8757013345657306}","feature_element_Ar,feature_element_At,feature_element_He,feature_element_Kr,feature_element_Ne,feature_element_Pm,feature_element_Po,feature_element_Rn,feature_element_Xe",,0,0,0,False,146.0549650890826,"{""target_critical_temperature"": 146.0549650890826}"
